"game_date","Home.Team","Away.Team","Period","Clock","Home.Team.Skaters","Away.Team.Skaters","Home.Team.Goals","Away.Team.Goals","Team","Player","Event","X.Coordinate","Y.Coordinate","Detail.1","Detail.2","Detail.3","Detail.4","Player.2","X.Coordinate.2","Y.Coordinate.2","Net","Distance","Angle"
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 58S",5,5,0,2,"Olympic (Women) - United States","Megan Keller","Shot",132,63,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",60.5743344990269,19.7810771070351
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 57S",5,5,0,2,"Olympic (Women) - United States","Kelly Pannek","Shot",184,51,"Deflection","On Net","f","f",NA,NA,NA,"OnNet",9.86154146165801,59.5344550805401
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 56S",5,5,0,2,"Olympic (Women) - United States","Kelly Pannek","Shot",188,48,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",5.59016994374947,79.695153531234
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 55S",5,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Shot",188,45,"Snapshot","Missed","f","f",NA,NA,NA,"Missed",2.69258240356725,68.1985905136482
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 41S",5,5,0,2,"Olympic (Women) - United States","Emily Pfalzer","Shot",131,80,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",69.0669964599591,32.8847581975421
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"3M 35S",5,5,0,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",185,33,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",10.3077640640442,67.1663458220824
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"2M 55S",5,4,0,2,"Olympic (Women) - United States","Emily Pfalzer","Shot",135,25,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",56.7648658943188,17.9561651526267
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"2M 41S",5,4,0,2,"Olympic (Women) - United States","Megan Keller","Shot",189,46,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",3.5,90
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"2M 40S",5,4,0,2,"Olympic (Women) - United States","Megan Keller","Shot",190,46,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",3.64005494464026,105.945395900923
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"2M 38S",5,4,0,2,"Olympic (Women) - United States","Amanda Kessel","Shot",169,27,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",25.30316185776,37.7756843059547
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 39S",5,4,0,2,"Olympic (Women) - United States","Kacey Bellamy","Shot",134,32,"Snapshot","Missed","t","f",NA,NA,NA,"Missed",55.9933031710043,10.8082309403198
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 39S",5,4,0,2,"Olympic (Women) - United States","Meghan Duggan","Shot",175,35,"Deflection","Missed","f","f",NA,NA,NA,"Missed",15.8823801742686,28.1785901099592
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 29S",5,4,0,2,"Olympic (Women) - United States","Brianna Decker","Shot",135,56,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",55.6619259458384,14.0362434679265
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 27S",5,4,0,2,"Olympic (Women) - United States","Meghan Duggan","Shot",185,43,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",4.03112887414927,7.12501634890176
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 14S",5,4,0,2,"Olympic (Women) - United States","Sidney Morin","Shot",174,63,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",25.4017715917611,53.8067926944353
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,"1M 1S",5,4,0,2,"Olympic (Women) - United States","Lee Stecklein","Shot",131,9,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",66.9794744679294,30.0101376403182
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,NA,5,5,0,2,"Olympic (Women) - United States","Monique Lamoureux","Shot",181,43,"Fan","Missed","f","f",NA,NA,NA,"Missed",8.0156097709407,3.57633437499747
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,NA,5,5,0,2,"Olympic (Women) - Canada","Meghan Agosta","Shot",185,9,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",33.7379608156747,83.1909498203866
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,NA,5,5,0,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",170,47,"Snapshot","Missed","t","t",NA,NA,NA,"Missed",19.5256241897666,13.3245312618908
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,NA,5,5,0,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",186,44,"Deflection","On Net","f","f",NA,NA,NA,"OnNet",3.35410196624968,26.565051177078
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",2,NA,5,5,0,2,"Olympic (Women) - Canada","Jillian Saulnier","Shot",176,45,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",13.2382022948737,10.8855270546588
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"19M 38S",5,5,0,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Goal",170,34,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",20.8146582964986,24.1022345011611
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"19M 2S",5,5,1,2,"Olympic (Women) - Canada","Brigette Lacquette","Shot",136,66,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",57.9762882564933,23.9123175517509
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"17M 51S",5,5,1,2,"Olympic (Women) - United States","Amanda Pelkey","Shot",174,33,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",17.7552809045647,32.347443499442
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"16M 26S",5,5,1,2,"Olympic (Women) - United States","Jocelyne Lamoureux","Shot",159,17,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",39.3732142452201,40.3645365730974
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"15M 53S",5,5,1,2,"Olympic (Women) - United States","Brianna Decker","Shot",176,54,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",17.3565549577098,41.4964683552155
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"15M 40S",5,5,1,2,"Olympic (Women) - United States","Hilary Knight","Shot",173,54,"Fan","Missed","t","t",NA,NA,NA,"Missed",19.704060495238,35.7066914006029
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"13M 37S",5,5,1,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",179,52,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",13.7931142241337,43.5311992856142
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"12M 55S",5,5,1,2,"Olympic (Women) - United States","Brianna Decker","Shot",179,41,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",10.1118742080783,8.53076560994814
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"12M 55S",5,5,1,2,"Olympic (Women) - United States","Brianna Decker","Shot",186,41,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",3.35410196624968,26.565051177078
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"12M 6S",5,5,1,2,"Olympic (Women) - United States","Kacey Bellamy","Shot",134,3,"Wristshot","Blocked","f","f",NA,NA,NA,"Missed",67.7144740805095,35.6852202457102
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"11M 43S",5,5,1,2,"Olympic (Women) - United States","Dani Cameranesi","Shot",188,32,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",10.5475115548645,84.5596679689945
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"10M 47S",5,5,1,2,"Olympic (Women) - Canada","Meghan Agosta","Shot",158,7,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",47.1301389770919,48.8712562319856
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"10M 36S",5,5,1,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",164,67,"Fan","Missed","t","f",NA,NA,NA,"Missed",35.0035712463743,44.4212744343922
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"7M 46S",5,5,1,2,"Olympic (Women) - Canada","Rebecca Johnston","Shot",165,43,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",24.0052077683156,1.19348942398205
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"6M 52S",4,5,1,2,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",138,54,"Slapshot","On Net","t","f",NA,NA,NA,"OnNet",52.2804934942278,12.7071135013166
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"6M 42S",4,5,1,2,"Olympic (Women) - Canada","Brianne Jenner","Shot",172,21,"Wristshot","On Net","t","f",NA,NA,NA,"OnNet",27.4089401473315,51.6666598909014
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"5M 10S",5,5,1,2,"Olympic (Women) - Canada","Meaghan Mikkelson","Shot",137,63,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",55.8949908310217,21.5158847094951
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"5M 1S",5,5,1,2,"Olympic (Women) - United States","Dani Cameranesi","Shot",162,18,"Slapshot","On Net","f","f",NA,NA,NA,"OnNet",36.4588809482683,42.2208331359279
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"4M 49S",5,5,1,2,"Olympic (Women) - United States","Lee Stecklein","Shot",130,40,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",59.0529423483708,2.42633583160236
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"4M 25S",5,5,1,2,"Olympic (Women) - United States","Emily Pfalzer","Shot",136,80,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",64.9249566807711,35.2812077971744
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"2M 50S",4,4,1,2,"Olympic (Women) - United States","Sidney Morin","Shot",139,79,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",61.9051694125781,36.1294441432409
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"2M 17S",4,4,1,2,"Olympic (Women) - United States","Amanda Kessel","Shot",162,72,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",39.9906239011096,47.5335588883946
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"1M 52S",5,4,1,2,"Olympic (Women) - United States","Kacey Bellamy","Shot",146,11,"Snapshot","Blocked","f","f",NA,NA,NA,"Missed",53.3033770037134,36.2249442555203
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"1M 5S",6,5,1,2,"Olympic (Women) - United States","Meghan Duggan","Shot",162,56,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",30.1869176962472,26.565051177078
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,"1M 3S",6,5,1,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",176,45,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",13.2382022948737,10.8855270546588
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Kacey Bellamy","Shot",131,7,"Snapshot","Blocked","t","t",NA,NA,NA,"Missed",68.0018382104484,31.4695068976771
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Kendall Coyne Schofield","Shot",186,51,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",9.01387818865997,70.5599651718238
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Brianna Decker","Shot",179,19,"Slapshot","Missed","t","f",NA,NA,NA,"Missed",25.5391855782443,66.948699083527
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Emily Pfalzer","Shot",156,15,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",42.9563732174866,39.8055710922652
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Amanda Kessel","Shot",179,40,"Deflection","On Net","t","f",NA,NA,NA,"OnNet",10.3077640640442,14.0362434679265
"2018-02-14","Olympic (Women) - United States","Olympic (Women) - Canada",3,NA,6,5,1,2,"Olympic (Women) - United States","Amanda Kessel","Shot",179,43,"Snapshot","On Net","f","f",NA,NA,NA,"OnNet",10.0124921972504,2.86240522611191
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"18M 34S",5,5,0,0,"Olympic (Women) - Canada","Brigette Lacquette","Shot",148,76,"Slapshot","Missed","t","t",NA,NA,NA,"Missed",52.94572692862,39.2513365827122
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"18M 10S",5,5,0,0,"Olympic (Women) - Canada","Jennifer Wakefield","Goal",178,51,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",13.9014387744578,37.6942404666892
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"17M 30S",5,5,0,1,"Olympic (Women) - Canada","Sarah Nurse","Shot",147,8,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",54.3530127959803,39.4006606634794
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"16M 44S",5,5,0,1,"Olympic (Women) - Canada","Meghan Agosta","Shot",184,48,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",7.43303437365925,47.7263109939063
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"15M 39S",5,5,0,1,"Olympic (Women) - Canada","Natalie Spooner","Shot",180,49,"Fan","Missed","f","t",NA,NA,NA,"Missed",11.1018016555873,35.8376529542783
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"15M 29S",5,5,0,1,"Olympic (Women) - Canada","Emily Clark","Shot",154,54,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",36.8408740395773,18.1890456996513
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"15M 8S",5,5,0,1,"Olympic (Women) - Canada","Sarah Nurse","Shot",182,46,"Fan","Missed","f","f",NA,NA,NA,"Missed",7.82623792124926,26.565051177078
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"15M 1S",5,5,0,1,"Olympic (Women) - Canada","Laura Stacey","Shot",181,24,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",20.1556443707464,66.6147789427862
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"14M 47S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Alyona Starovoitova","Shot",139,22,"Snapshot","Blocked","t","f",NA,NA,NA,"Missed",54.0393375236966,22.2936291596941
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"14M 37S",5,5,0,1,"Olympic (Women) - Canada","Melodie Daoust","Shot",161,62,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",34.1211078366456,34.8544555661037
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"14M 6S",5,5,0,1,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",132,24,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",59.9270389724038,17.981429696964
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"14M 6S",5,5,0,1,"Olympic (Women) - Canada","Melodie Daoust","Shot",165,34,"Deflection","On Net","t","f",NA,NA,NA,"OnNet",25.460754112948,19.5024485066622
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"13M 58S",5,5,0,1,"Olympic (Women) - Canada","Brigette Lacquette","Shot",129,63,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",63.4054414068698,18.8635875556241
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"13M 29S",4,5,0,1,"Olympic (Women) - Canada","Brigette Lacquette","Shot",130,31,"Slapshot","Blocked","t","t",NA,NA,NA,"Missed",60.1103152545385,11.0295312239805
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"12M 2S",4,5,0,1,"Olympic (Women) - Canada","Rebecca Johnston","Shot",169,15,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",34.0036762718386,53.9726266148964
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"11M 43S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Olga Sosina","Shot",168,69,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",33.8119801253934,51.604835496754
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"10M 47S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Valeria Pavlova","Shot",156,76,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",47.0239300782059,45.4307872170086
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"10M 20S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Diana Kanayeva","Shot",155,11,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",46.3492179006291,42.8141991932244
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"9M 22S",5,5,0,1,"Olympic (Women) - Canada","Laura Stacey","Shot",173,56,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",20.9344214154583,40.1559996249193
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"8M 48S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Yekaterina Nikolayeva","Shot",133,24,"Slapshot","Blocked","t","f",NA,NA,NA,"Missed",58.9766903106643,18.2813412029726
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"7M 59S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Anna Shokhina","Shot",181,56,"Snapshot","On Net","f","t",NA,NA,NA,"OnNet",15.6923548264752,59.3493320429471
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"7M 58S",5,5,0,1,"Olympic (Women) - Olympic Athletes from Russia","Yelena Dergachyova","Shot",186,38,"Wristshot","Missed","f","f",NA,NA,NA,"Missed",5.40832691319598,56.3099324740202
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"7M 22S",4,5,0,1,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",132,43,"Snapshot","Missed","t","t",NA,NA,NA,"Missed",57.002192940272,0.502581666721281
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"6M 48S",4,5,0,1,"Olympic (Women) - Canada","Rebecca Johnston","Shot",175,27,"Snapshot","On Net","t","t",NA,NA,NA,"OnNet",20.8865985742054,47.9108378261678
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"6M 3S",4,5,0,1,"Olympic (Women) - Canada","Marie-Philip Poulin","Shot",145,36,"Snapshot","Missed","t","t",NA,NA,NA,"Missed",44.4775224130122,8.40337109056087
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"6M 0S",4,5,0,1,"Olympic (Women) - Canada","Laura Fortino","Shot",182,54,"Snapshot","On Net","t","f",NA,NA,NA,"OnNet",13.4629120178363,58.6713071321958
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"5M 30S",4,5,0,1,"Olympic (Women) - Canada","Bailey Bram","Shot",178,54,"Wristshot","On Net","f","f",NA,NA,NA,"OnNet",15.9138304628395,46.2730300200567
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"5M 18S",5,5,0,1,"Olympic (Women) - Canada","Natalie Spooner","Shot",141,60,"Wristshot","Blocked","t","f",NA,NA,NA,"Missed",51.0906057901059,20.0310126808978
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"5M 11S",5,5,0,1,"Olympic (Women) - Canada","Jocelyne Larocque","Shot",132,25,"Wristshot","Missed","t","f",NA,NA,NA,"Missed",59.6259171837214,17.0674048184644
"2018-02-19","Olympic (Women) - Olympic Athletes from Russia","Olympic (Women) - Canada",1,"5M 3S",5,5,0,1,"Olympic (Women) - Canada","Rebecca Johnston","Shot",152,59,"Fan","Missed","t","f",NA,NA,NA,"Missed",40.5123437979093,24.0342881594426
